# Experiment File Name : 20170802_Burnham_LoCal_Run5.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:15 PM
# Instrument Type : StepOnePlus System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"20170802_Burnham_LoCal_Run5.eds","","A4","DWV","49","1.467","1.509","false","36.0","42993.95",
"20170802_Burnham_LoCal_Run5.eds","","A4","DWV","49","1.644","1.688","false","37.0","42895.797",
"20170802_Burnham_LoCal_Run5.eds","","A4","DWV","49","1.792","1.838","false","38.0","42647.344",
"20170802_Burnham_LoCal_Run5.eds","","A4","DWV","49","1.91","1.959","false","39.0","42426.19",
"20170802_Burnham_LoCal_Run5.eds","","A4","DWV","49","2.006","2.056","false","40.0","42196.47",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.118","0.005","false","1.0","66049.74",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.116","0.006","false","2.0","65924.47",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.112","0.002","false","3.0","65843.97",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.11","0.002","false","4.0","65798.42",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.108","0.001","false","5.0","65798.43",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.106","0.001","false","6.0","65611.125",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.104","0.0","false","7.0","65612.945",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.102","0.0","false","8.0","65599.48",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.101","0.0","false","9.0","65527.477",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.099","-0.001","false","10.0","65545.74",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.097","-0.001","false","11.0","65459.645",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.095","-0.001","false","12.0","65481.617",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.094","-0.001","false","13.0","65540.08",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.093","-0.001","false","14.0","65539.5",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.091","-0.002","false","15.0","65448.973",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.09","-0.001","false","16.0","65514.895",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.088","-0.002","false","17.0","65378.773",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.087","-0.001","false","18.0","65432.96",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.085","-0.001","false","19.0","65318.152",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.084","-0.001","false","20.0","65373.723",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.083","-0.001","false","21.0","65437.28",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.083","0.001","false","22.0","65493.35",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.083","0.002","false","23.0","65463.18",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.085","0.005","false","24.0","65521.445",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.09","0.012","false","25.0","65433.727",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.099","0.023","false","26.0","65402.285",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.121","0.046","false","27.0","65511.645",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.161","0.087","false","28.0","65382.586",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.239","0.166","false","29.0","65345.22",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.382","0.311","false","30.0","65094.54",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.619","0.549","false","31.0","64912.17",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","0.911","0.843","false","32.0","64835.996",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","1.17","1.103","false","33.0","64455.035",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","1.38","1.314","false","34.0","64239.816",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","1.584","1.52","false","35.0","64152.605",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","1.771","1.708","false","36.0","63781.023",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","1.918","1.857","false","37.0","63597.395",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","2.043","1.983","false","38.0","63350.742",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","2.144","2.086","false","39.0","63196.22",
"20170802_Burnham_LoCal_Run5.eds","","A5","DWV","50","2.227","2.17","false","40.0","63062.516",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.082","0.011","false","1.0","49786.926",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.073","0.005","false","2.0","49087.938",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.068","0.003","false","3.0","48715.527",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.064","0.001","false","4.0","48460.97",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.061","0.0","false","5.0","48381.35",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.057","-0.001","false","6.0","48074.195",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.054","-0.001","false","7.0","47993.85",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.051","-0.002","false","8.0","47812.133",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.049","-0.002","false","9.0","47680.617",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.046","-0.002","false","10.0","47510.742",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.044","-0.001","false","11.0","47402.45",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.043","0.0","false","12.0","47426.37",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.042","0.002","false","13.0","47439.844",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.042","0.003","false","14.0","47265.46",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.044","0.008","false","15.0","47191.035",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.05","0.017","false","16.0","47086.03",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.065","0.034","false","17.0","46987.04",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.095","0.067","false","18.0","46920.992",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.153","0.128","false","19.0","46835.36",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.263","0.24","false","20.0","46755.645",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.455","0.434","false","21.0","46621.586",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.725","0.706","false","22.0","46425.855",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","0.991","0.976","false","23.0","46251.42",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","1.207","1.193","false","24.0","46023.688",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","1.416","1.405","false","25.0","45933.523",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","1.602","1.593","false","26.0","45717.29",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","1.765","1.759","false","27.0","45516.05",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","1.892","1.889","false","28.0","45557.14",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.0","1.999","false","29.0","45254.78",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.082","2.083","false","30.0","45167.406",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.156","2.16","false","31.0","45020.98",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.214","2.221","false","32.0","44809.79",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.268","2.277","false","33.0","44689.703",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.312","2.323","false","34.0","44541.4",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.349","2.363","false","35.0","44481.22",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.38","2.396","false","36.0","44355.6",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.407","2.426","false","37.0","44246.367",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.431","2.453","false","38.0","44240.547",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.452","2.476","false","39.0","44259.17",
"20170802_Burnham_LoCal_Run5.eds","","A6","DWV","51","2.47","2.497","false","40.0","44169.156",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.121","0.005","false","1.0","59562.758",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.119","0.004","false","2.0","59385.758",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.116","0.003","false","3.0","59187.723",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.113","0.002","false","4.0","59055.785",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.111","0.001","false","5.0","59007.273",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.109","0.001","false","6.0","58880.203",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.107","0.0","false","7.0","58897.133",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.105","0.0","false","8.0","58869.508",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.103","0.0","false","9.0","58872.027",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.101","-0.001","false","10.0","58878.45",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.099","-0.001","false","11.0","58833.094",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.098","-0.001","false","12.0","58749.066",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.096","-0.001","false","13.0","58755.656",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.094","-0.002","false","14.0","58703.297",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.092","-0.002","false","15.0","58615.92",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.091","-0.001","false","16.0","58747.0",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.09","-0.001","false","17.0","58603.41",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.088","-0.001","false","18.0","58654.426",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.087","-0.001","false","19.0","58578.004",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.085","-0.001","false","20.0","58618.418",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.084","0.0","false","21.0","58550.23",
"20170802_Burnham_LoCal_Run5.eds","","A7","DWV","52","0.084","0.001","false","22.0","58634.605",
