# Experiment File Name : 20170802_Burnham_LoCal_Run5.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:15 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A11","56","DWV","1.344","Amp","UNKNOWN","26.600","26.696","0.136","265.695","250.102","22.051","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","21.0","false",
"A12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","39.0","false",
"B1","46","DWV","1.328","Amp","UNKNOWN","27.982","27.936","0.066","108.565","111.944","4.779","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","23.0","false",
"B2","47","DWV","1.346","Amp","UNKNOWN","27.053","27.085","0.045","198.149","194.179","5.615","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","22.0","false",
"B3","48","DWV","1.334","Amp","UNKNOWN","29.548","29.521","0.039","39.4","40.109","1.003","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","24.0","false",
"B4","49","DWV","1.342","Amp","UNKNOWN","29.661","29.731","0.1","36.634","35.031","2.267","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","24.0","false",
"B5","50","DWV","1.342","Amp","UNKNOWN","28.975","28.925","0.07","57.104","58.991","2.668","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","24.0","false",
"B6","51","DWV","1.349","Amp","UNKNOWN","19.523","19.396","0.18","25948.697","28271.838","3285.415","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","14.0","false",
"B7","52","DWV","1.34","Amp","UNKNOWN","29.768","29.374","0.557","34.181","45.539","16.063","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","25.0","false",
"B8","53","DWV","1.348","Amp","UNKNOWN","29.815","29.623","0.272","33.151","37.83","6.617","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","25.0","false",
"B9","54","DWV","1.332","Amp","UNKNOWN","27.394","27.542","0.209","158.868","145.052","19.539","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","22.0","false",
"B10","55","DWV","1.35","Amp","UNKNOWN","29.513","29.728","0.305","40.318","35.405","6.948","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","24.0","false",
"B11","56","DWV","1.336","Amp","UNKNOWN","26.793","26.696","0.136","234.51","250.102","22.051","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","22.0","false",
"B12","G-Block","DWV","1.368","Amp","UNKNOWN","15.689","15.689","-","310535.72","310535.72","-","35.2228","0.993","-3.5567","91.05548","true","0.153","true","3.0","10.0","false",
"C1","46","BQCV","1.331","Amp","UNKNOWN","13.139","13.098","0.057","1972698.2","2027823.8","77959.125","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","9.0","false",
"C2","47","BQCV","1.337","Amp","UNKNOWN","13.936","13.955","0.027","1156920.6","1142479.6","20422.742","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","9.0","false",
"C3","48","BQCV","1.341","Amp","UNKNOWN","19.777","19.793","0.023","23251.646","23003.707","350.638","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","15.0","false",
"C4","49","BQCV","1.274","Amp","UNKNOWN","12.860","12.841","0.027","2376094.2","2406552.5","43074.418","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","8.0","false",
"C5","50","BQCV","1.347","Amp","UNKNOWN","16.871","16.866","0.007","162436.45","162963.0","744.666","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","12.0","false",
"C6","51","BQCV","1.334","Amp","UNKNOWN","15.627","15.501","0.179","373262.1","407739.94","48759.04","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","11.0","false",
"C7","52","BQCV","1.349","Amp","UNKNOWN","10.911","10.739","0.244","8751271.0","9889337.0","1609467.4","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","7.0","false",
"C8","53","BQCV","1.344","Amp","UNKNOWN","16.486","16.221","0.374","210167.48","254830.98","63163.715","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","12.0","false",
"C9","54","BQCV","1.355","Amp","UNKNOWN","14.271","14.306","0.05","924740.8","903474.4","30075.275","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","10.0","false",
"C10","55","BQCV","1.35","Amp","UNKNOWN","12.927","12.829","0.139","2272979.0","2432092.5","225020.62","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","8.0","false",
"C11","56","BQCV","1.337","Amp","UNKNOWN","14.149","14.303","0.218","1003546.5","909962.94","132347.1","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","10.0","false",
"C12","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","39.0","true",
"D1","46","BQCV","1.334","Amp","UNKNOWN","13.057","13.098","0.057","2082949.1","2027823.8","77959.125","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","8.0","false",
"D2","47","BQCV","1.341","Amp","UNKNOWN","13.974","13.955","0.027","1128038.5","1142479.6","20422.742","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","9.0","false",
"D3","48","BQCV","1.348","Amp","UNKNOWN","19.809","19.793","0.023","22755.768","23003.707","350.638","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","15.0","false",
"D4","49","BQCV","1.354","Amp","UNKNOWN","12.823","12.841","0.027","2437010.8","2406552.5","43074.418","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","8.0","false",
"D5","50","BQCV","1.361","Amp","UNKNOWN","16.862","16.866","0.007","163489.56","162963.0","744.666","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","12.0","false",
"D6","51","BQCV","1.354","Amp","UNKNOWN","15.374","15.501","0.179","442217.8","407739.94","48759.04","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","11.0","false",
"D7","52","BQCV","1.357","Amp","UNKNOWN","10.566","10.739","0.244","1.1027402E7","9889337.0","1609467.4","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","6.0","false",
"D8","53","BQCV","1.362","Amp","UNKNOWN","15.957","16.221","0.374","299494.47","254830.98","63163.715","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","11.0","false",
"D9","54","BQCV","1.347","Amp","UNKNOWN","14.342","14.306","0.05","882207.94","903474.4","30075.275","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","10.0","false",
"D10","55","BQCV","1.359","Amp","UNKNOWN","12.731","12.829","0.139","2591206.2","2432092.5","225020.62","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","8.0","false",
"D11","56","BQCV","1.347","Amp","UNKNOWN","14.457","14.303","0.218","816379.44","909962.94","132347.1","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","10.0","false",
"D12","G-Block","BQCV","1.374","Amp","UNKNOWN","15.711","15.711","-","353037.4","353037.4","-","34.8074","0.9981","-3.4422","95.21442","true","0.114","true","3.0","11.0","false",
"E1","46","IAPV","1.425","Amp","UNKNOWN","21.154","21.619","0.658","22862.883","17716.725","7277.767","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","17.0","false",
"E2","47","IAPV","1.388","Amp","UNKNOWN","24.919","24.756","0.229","2029.543","2265.016","333.009","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","20.0","false",
"E3","48","IAPV","1.105","No Amp","UNKNOWN","37.652","37.652","-","0.562","0.562","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","33.0","false",
"E4","49","IAPV","1.371","Amp","UNKNOWN","34.747","34.747","-","3.646","3.646","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","30.0","false",
"E5","50","IAPV","1.405","Amp","UNKNOWN","31.608","31.767","0.226","27.46","24.913","3.602","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","27.0","false",
"E6","51","IAPV","1.428","Amp","UNKNOWN","25.420","25.268","0.216","1469.837","1629.137","225.285","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","21.0","false",
"E7","52","IAPV","1.427","Amp","UNKNOWN","22.803","22.825","0.031","7914.808","7803.63","157.229","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","18.0","false",
"E8","53","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","39.0","true",
"E9","54","IAPV","1.378","Amp","UNKNOWN","34.162","34.816","0.925","5.309","3.799","2.136","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","30.0","false",
"E10","55","IAPV","0.461","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","39.0","true",
"E11","56","IAPV","1.375","Amp","UNKNOWN","32.732","32.534","0.279","13.322","15.25","2.726","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","28.0","false",
"E12","No Sample","IAPV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","39.0","true",
"F1","46","IAPV","1.292","Amp","UNKNOWN","22.084","21.619","0.658","12570.566","17716.725","7277.767","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","18.0","false",
"F2","47","IAPV","1.429","Amp","UNKNOWN","24.594","24.756","0.229","2500.489","2265.016","333.009","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","20.0","false",
"F3","48","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","39.0","true",
"F4","49","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","39.0","true",
"F5","50","IAPV","1.411","Amp","UNKNOWN","31.927","31.767","0.226","22.366","24.913","3.602","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","27.0","false",
"F6","51","IAPV","1.418","Amp","UNKNOWN","25.115","25.268","0.216","1788.438","1629.137","225.285","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","21.0","false",
"F7","52","IAPV","1.429","Amp","UNKNOWN","22.847","22.825","0.031","7692.453","7803.63","157.229","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","19.0","false",
"F8","53","IAPV","1.146","No Amp","UNKNOWN","37.344","37.344","-","0.686","0.686","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","33.0","false",
"F9","54","IAPV","1.297","Inconclusive","UNKNOWN","35.471","34.816","0.925","2.288","3.799","2.136","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","31.0","false",
"F10","55","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","39.0","true",
"F11","56","IAPV","1.385","Amp","UNKNOWN","32.337","32.534","0.279","17.178","15.25","2.726","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","28.0","false",
"F12","G-Block","IAPV","1.42","Amp","UNKNOWN","17.977","17.977","-","176489.0","176489.0","-","36.7574","0.9983","-3.5795","90.26926","true","0.09","true","3.0","14.0","false",
"G1","46","ACTIN","1.441","Amp","UNKNOWN","17.654","17.693","0.056","189202.3","184545.0","6586.413","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G2","47","ACTIN","1.445","Amp","UNKNOWN","17.911","17.823","0.125","160390.2","170062.28","13678.372","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G3","48","ACTIN","1.44","Amp","UNKNOWN","19.559","19.513","0.065","55632.496","57324.17","2392.391","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","14.0","false",
"G4","49","ACTIN","1.454","Amp","UNKNOWN","16.501","16.487","0.02","396955.66","400621.25","5183.95","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","11.0","false",
"G5","50","ACTIN","1.454","Amp","UNKNOWN","18.040","18.072","0.046","147706.14","144659.92","4308.012","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G6","51","ACTIN","1.459","Amp","UNKNOWN","16.892","17.105","0.301","308731.06","271747.62","52302.496","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","11.0","false",
"G7","52","ACTIN","1.458","Amp","UNKNOWN","17.903","18.057","0.217","161208.53","146782.83","20401.025","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G8","53","ACTIN","1.464","Amp","UNKNOWN","17.469","17.324","0.205","213130.8","234977.08","30895.318","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G9","54","ACTIN","1.449","Amp","UNKNOWN","17.553","17.523","0.041","201974.28","205813.27","5429.13","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G10","55","ACTIN","1.452","Amp","UNKNOWN","18.135","18.133","0.003","138922.4","139136.81","303.209","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G11","56","ACTIN","1.441","Amp","UNKNOWN","17.627","17.519","0.153","192559.45","206923.94","20314.457","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"G12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","39.0","true",
"H1","46","ACTIN","1.451","Amp","UNKNOWN","17.733","17.693","0.056","179887.7","184545.0","6586.413","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"H2","47","ACTIN","1.453","Amp","UNKNOWN","17.734","17.823","0.125","179734.34","170062.28","13678.372","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"H3","48","ACTIN","1.45","Amp","UNKNOWN","19.468","19.513","0.065","59015.848","57324.17","2392.391","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","14.0","false",
"H4","49","ACTIN","1.451","Amp","UNKNOWN","16.472","16.487","0.02","404286.88","400621.25","5183.95","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","11.0","false",
"H5","50","ACTIN","1.455","Amp","UNKNOWN","18.105","18.072","0.046","141613.69","144659.92","4308.012","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"H6","51","ACTIN","1.439","Amp","UNKNOWN","17.318","17.105","0.301","234764.17","271747.62","52302.496","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"H7","52","ACTIN","1.452","Amp","UNKNOWN","18.210","18.057","0.217","132357.12","146782.83","20401.025","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"H8","53","ACTIN","1.463","Amp","UNKNOWN","17.179","17.324","0.205","256823.38","234977.08","30895.318","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","11.0","false",
"H9","54","ACTIN","1.449","Amp","UNKNOWN","17.494","17.523","0.041","209652.23","205813.27","5429.13","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"H10","55","ACTIN","1.458","Amp","UNKNOWN","18.130","18.133","0.003","139351.22","139136.81","303.209","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","12.0","false",
"H11","56","ACTIN","1.452","Amp","UNKNOWN","17.410","17.519","0.153","221288.44","206923.94","20314.457","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","11.0","false",
"H12","G-Block","ACTIN","1.459","Amp","UNKNOWN","16.467","16.467","-","405693.8","405693.8","-","36.5667","0.9988","-3.584","90.11565","true","0.255","true","3.0","11.0","false",

