# Experiment File Name : 20170729_Burnham_LoCal_Run3.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:14 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"A11","34","DWV","1.351","Amp","UNKNOWN","24.968","25.031","0.09","764.485","734.404","42.541","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","20.0","false",
"A12","No Sample","DWV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","39.0","true",
"B1","24","DWV","1.333","Amp","UNKNOWN","25.771","25.559","0.3","454.317","526.134","101.565","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","21.0","false",
"B2","25","DWV","1.347","Amp","UNKNOWN","27.842","27.696","0.206","118.885","131.234","17.464","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","23.0","false",
"B3","26","DWV","1.353","Amp","UNKNOWN","17.065","16.997","0.096","127444.46","133299.34","8280.045","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","12.0","false",
"B4","27","DWV","1.344","Amp","UNKNOWN","31.279","31.306","0.038","12.846","12.627","0.309","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","26.0","false",
"B5","28","DWV","1.325","Amp","UNKNOWN","30.482","30.683","0.285","21.526","19.054","3.495","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","25.0","false",
"B6","29","DWV","1.334","Amp","UNKNOWN","29.798","29.804","0.008","33.506","33.379","0.179","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","25.0","false",
"B7","30","DWV","1.344","Amp","UNKNOWN","25.527","25.464","0.089","532.238","554.946","32.115","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","20.0","false",
"B8","31","DWV","1.341","Amp","UNKNOWN","28.508","28.474","0.048","77.24","78.972","2.449","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","24.0","false",
"B9","32","DWV","1.344","Amp","UNKNOWN","22.070","22.055","0.021","4989.953","5038.385","68.494","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","17.0","false",
"B10","33","DWV","1.345","Amp","UNKNOWN","28.112","28.05","0.088","99.812","104.017","5.947","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","23.0","false",
"B11","34","DWV","1.343","Amp","UNKNOWN","25.094","25.031","0.09","704.323","734.404","42.541","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","20.0","false",
"B12","G-Block","DWV","1.365","Amp","UNKNOWN","15.409","15.409","-","372251.47","372251.47","-","35.2228","0.993","-3.5567","91.05548","true","0.14","true","3.0","11.0","false",
"C1","24","BQCV","1.327","Amp","UNKNOWN","12.563","12.525","0.054","2899166.2","2974626.5","106716.9","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","7.0","false",
"C2","25","BQCV","1.344","Amp","UNKNOWN","18.656","18.769","0.161","49238.887","45764.977","4912.85","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","14.0","false",
"C3","26","BQCV","1.33","Amp","UNKNOWN","17.725","-","-","0.0","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","13.0","true",
"C4","27","BQCV","1.351","Amp","UNKNOWN","15.718","15.732","0.02","351268.5","347990.94","4635.2","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","10.0","false",
"C5","28","BQCV","1.343","Amp","UNKNOWN","19.561","19.583","0.032","26877.041","26479.678","561.959","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","14.0","false",
"C6","29","BQCV","1.334","Amp","UNKNOWN","18.756","18.754","0.003","46033.8","46088.78","77.756","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","14.0","false",
"C7","30","BQCV","1.343","Amp","UNKNOWN","20.765","20.771","0.008","12006.383","11960.511","64.873","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","16.0","false",
"C8","31","BQCV","1.34","Amp","UNKNOWN","26.098","26.148","0.072","339.078","327.984","15.69","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","21.0","false",
"C9","32","BQCV","1.346","Amp","UNKNOWN","21.605","21.683","0.11","6846.413","6507.733","478.965","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","16.0","false",
"C10","33","BQCV","1.35","Amp","UNKNOWN","19.922","19.91","0.017","21101.014","21270.791","240.102","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","15.0","false",
"C11","34","BQCV","1.358","Amp","UNKNOWN","16.807","16.887","0.112","169530.47","160976.58","12097.029","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","12.0","false",
"C12","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","39.0","false",
"D1","24","BQCV","1.331","Amp","UNKNOWN","12.487","12.525","0.054","3050086.8","2974626.5","106716.9","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","7.0","false",
"D2","25","BQCV","1.351","Amp","UNKNOWN","18.883","18.769","0.161","42291.066","45764.977","4912.85","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","14.0","false",
"D3","26","BQCV","1.338","Amp","UNKNOWN","17.789","-","-","0.0","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","13.0","true",
"D4","27","BQCV","1.356","Amp","UNKNOWN","15.746","15.732","0.02","344713.34","347990.94","4635.2","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","11.0","false",
"D5","28","BQCV","1.339","Amp","UNKNOWN","19.605","19.583","0.032","26082.312","26479.678","561.959","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","14.0","false",
"D6","29","BQCV","1.351","Amp","UNKNOWN","18.753","18.754","0.003","46143.766","46088.78","77.756","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","14.0","false",
"D7","30","BQCV","1.35","Amp","UNKNOWN","20.777","20.771","0.008","11914.64","11960.511","64.873","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","16.0","false",
"D8","31","BQCV","1.357","Amp","UNKNOWN","26.199","26.148","0.072","316.89","327.984","15.69","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","21.0","false",
"D9","32","BQCV","1.341","Amp","UNKNOWN","21.761","21.683","0.11","6169.053","6507.733","478.965","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","17.0","false",
"D10","33","BQCV","1.366","Amp","UNKNOWN","19.898","19.91","0.017","21440.568","21270.791","240.102","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","15.0","false",
"D11","34","BQCV","1.358","Amp","UNKNOWN","16.966","16.887","0.112","152422.69","160976.58","12097.029","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","12.0","false",
"D12","G-Block","BQCV","1.376","Amp","UNKNOWN","16.790","16.79","-","171482.05","171482.05","-","34.8074","0.9981","-3.4422","95.21442","true","0.149","true","3.0","12.0","false",
"E1","24","IAPV","1.427","Amp","UNKNOWN","25.400","25.142","0.365","1488.548","1781.575","414.403","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","21.0","false",
"E2","25","IAPV","1.424","Amp","UNKNOWN","22.883","22.824","0.083","7518.725","7812.779","415.856","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","19.0","false",
"E3","26","IAPV","1.427","Amp","UNKNOWN","26.734","26.661","0.103","631.378","662.354","43.806","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","22.0","false",
"E4","27","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"E5","28","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"E6","29","IAPV","1.36","Amp","UNKNOWN","34.665","33.954","1.005","3.841","6.713","4.061","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","30.0","false",
"E7","30","IAPV","1.301","Amp","UNKNOWN","35.315","35.315","-","2.529","2.529","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","31.0","false",
"E8","31","IAPV","1.366","Amp","UNKNOWN","34.310","34.31","-","4.828","4.828","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","30.0","false",
"E9","32","IAPV","1.435","Amp","UNKNOWN","30.388","30.448","0.085","60.189","57.938","3.183","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","26.0","false",
"E10","33","IAPV","1.374","Amp","UNKNOWN","32.236","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","28.0","true",
"E11","34","IAPV","1.301","Inconclusive","UNKNOWN","35.454","35.454","-","2.312","2.312","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","31.0","false",
"E12","No Sample","IAPV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"F1","24","IAPV","1.417","Amp","UNKNOWN","24.884","25.142","0.365","2074.602","1781.575","414.403","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","20.0","false",
"F2","25","IAPV","1.42","Amp","UNKNOWN","22.766","22.824","0.083","8106.833","7812.779","415.856","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","18.0","false",
"F3","26","IAPV","1.432","Amp","UNKNOWN","26.588","26.661","0.103","693.329","662.354","43.806","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","22.0","false",
"F4","27","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"F5","28","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"F6","29","IAPV","1.411","Amp","UNKNOWN","33.244","33.954","1.005","9.585","6.713","4.061","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","29.0","false",
"F7","30","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"F8","31","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"F9","32","IAPV","1.431","Amp","UNKNOWN","30.508","30.448","0.085","55.687","57.938","3.183","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","26.0","false",
"F10","33","IAPV","1.38","Amp","UNKNOWN","31.943","32.089","0.207","22.137","11.068","15.653","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","28.0","false",
"F11","34","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","39.0","true",
"F12","G-Block","IAPV","1.446","Amp","UNKNOWN","15.454","15.454","-","894604.8","894604.8","-","36.7574","0.9983","-3.5795","90.26926","true","0.086","true","3.0","11.0","false",
"G1","24","ACTIN","1.449","Amp","UNKNOWN","18.277","18.269","0.011","126814.766","127477.484","937.226","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"G2","25","ACTIN","1.444","Amp","UNKNOWN","17.660","17.475","0.262","188463.9","213742.23","35748.94","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"G3","26","ACTIN","1.412","Amp","UNKNOWN","17.675","17.722","0.066","186645.52","181217.45","7676.434","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"G4","27","ACTIN","1.451","Amp","UNKNOWN","17.349","17.222","0.18","230131.38","250535.95","28856.424","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","11.0","false",
"G5","28","ACTIN","1.451","Amp","UNKNOWN","16.977","16.963","0.02","292387.5","295020.72","3723.949","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","11.0","false",
"G6","29","ACTIN","1.445","Amp","UNKNOWN","17.337","17.658","0.454","232013.22","192785.25","55476.734","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"G7","30","ACTIN","1.465","Amp","UNKNOWN","17.979","18.031","0.074","153583.25","148580.83","7074.488","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"G8","31","ACTIN","1.468","Amp","UNKNOWN","18.997","19.039","0.059","79859.22","77758.77","2970.472","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","13.0","false",
"G9","32","ACTIN","1.455","Amp","UNKNOWN","19.843","19.855","0.016","46364.637","46022.324","484.108","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","14.0","false",
"G10","33","ACTIN","1.441","Amp","UNKNOWN","20.471","20.486","0.022","30972.393","30671.443","425.608","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","15.0","false",
"G11","34","ACTIN","1.447","Amp","UNKNOWN","19.530","19.53","-","56682.1","56682.1","-","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","14.0","false",
"G12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","39.0","true",
"H1","24","ACTIN","1.451","Amp","UNKNOWN","18.261","18.269","0.011","128140.2","127477.484","937.226","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"H2","25","ACTIN","1.443","Amp","UNKNOWN","17.290","17.475","0.262","239020.55","213742.23","35748.94","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","11.0","false",
"H3","26","ACTIN","1.458","Amp","UNKNOWN","17.769","17.722","0.066","175789.39","181217.45","7676.434","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"H4","27","ACTIN","1.457","Amp","UNKNOWN","17.095","17.222","0.18","270940.53","250535.95","28856.424","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","11.0","false",
"H5","28","ACTIN","1.452","Amp","UNKNOWN","16.949","16.963","0.02","297653.97","295020.72","3723.949","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","11.0","false",
"H6","29","ACTIN","1.442","Amp","UNKNOWN","17.979","17.658","0.454","153557.28","192785.25","55476.734","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"H7","30","ACTIN","1.451","Amp","UNKNOWN","18.084","18.031","0.074","143578.4","148580.83","7074.488","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","12.0","false",
"H8","31","ACTIN","1.459","Amp","UNKNOWN","19.081","19.039","0.059","75658.336","77758.77","2970.472","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","13.0","false",
"H9","32","ACTIN","1.457","Amp","UNKNOWN","19.866","19.855","0.016","45680.008","46022.324","484.108","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","14.0","false",
"H10","33","ACTIN","1.448","Amp","UNKNOWN","20.502","20.486","0.022","30370.492","30671.443","425.608","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","15.0","false",
"H11","34","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","39.0","true",
"H12","G-Block","ACTIN","1.465","Amp","UNKNOWN","15.949","15.949","-","566003.6","566003.6","-","36.5667","0.9988","-3.584","90.11565","true","0.256","true","3.0","10.0","false",

