# Experiment File Name : 20170726_Burnham_LoCal_Run1.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:20 PM
# Instrument Type : StepOnePlus System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","1.2","1.118","false","19.0","48032.684",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","1.393","1.313","false","20.0","47970.23",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","1.563","1.485","false","21.0","47635.902",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","1.718","1.642","false","22.0","47423.734",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","1.846","1.772","false","23.0","47284.168",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","1.942","1.87","false","24.0","47185.703",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.034","1.964","false","25.0","47075.56",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.103","2.035","false","26.0","46932.465",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.164","2.098","false","27.0","46744.797",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.216","2.152","false","28.0","46659.85",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.26","2.198","false","29.0","46541.51",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.294","2.234","false","30.0","46576.03",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.328","2.271","false","31.0","46371.203",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.355","2.299","false","32.0","46318.15",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.382","2.328","false","33.0","46376.97",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.4","2.348","false","34.0","46325.55",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.423","2.373","false","35.0","46250.004",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.44","2.392","false","36.0","46264.812",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.458","2.413","false","37.0","46256.28",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.47","2.426","false","38.0","46162.78",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.48","2.438","false","39.0","46166.973",
"20170726_Burnham_LoCal_Run1.eds","","A1","DWV","1","2.491","2.451","false","40.0","46168.984",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.061","0.009","false","1.0","53689.094",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.056","0.007","false","2.0","53313.85",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.048","0.001","false","3.0","52394.387",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.044","0.0","false","4.0","51786.555",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.04","-0.001","false","5.0","51465.57",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.037","-0.001","false","6.0","51085.824",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.035","-0.001","false","7.0","50792.266",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.032","-0.001","false","8.0","50666.785",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.032","0.002","false","9.0","50628.33",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.033","0.006","false","10.0","50293.55",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.038","0.013","false","11.0","50253.004",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.049","0.027","false","12.0","50095.69",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.073","0.053","false","13.0","49966.074",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.119","0.102","false","14.0","49877.297",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.209","0.195","false","15.0","49804.297",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.371","0.359","false","16.0","49483.547",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.626","0.617","false","17.0","49374.344",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","0.909","0.902","false","18.0","49149.17",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","1.137","1.133","false","19.0","48919.83",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","1.338","1.336","false","20.0","48867.6",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","1.528","1.529","false","21.0","48436.61",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","1.7","1.704","false","22.0","48210.21",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","1.838","1.845","false","23.0","48163.49",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","1.947","1.957","false","24.0","47901.387",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.047","2.059","false","25.0","47681.094",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.118","2.132","false","26.0","47603.863",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.182","2.199","false","27.0","47412.844",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.239","2.259","false","28.0","47187.93",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.283","2.306","false","29.0","47078.094",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.322","2.347","false","30.0","46913.44",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.354","2.382","false","31.0","46892.344",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.38","2.41","false","32.0","46757.715",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.405","2.437","false","33.0","46788.203",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.427","2.462","false","34.0","46684.938",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.449","2.487","false","35.0","46573.65",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.465","2.506","false","36.0","46409.984",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.478","2.521","false","37.0","46539.605",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.491","2.537","false","38.0","46355.64",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.493","2.542","false","39.0","46464.234",
"20170726_Burnham_LoCal_Run1.eds","","A2","DWV","2","2.509","2.56","false","40.0","46244.598",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.056","0.005","false","1.0","62804.957",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.054","0.004","false","2.0","62167.26",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.051","0.002","false","3.0","61711.793",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.048","0.001","false","4.0","61423.17",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.046","0.0","false","5.0","61128.016",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.044","-0.001","false","6.0","60970.297",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.043","-0.001","false","7.0","60838.145",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.041","-0.001","false","8.0","60754.773",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.041","-0.001","false","9.0","60801.816",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.039","-0.001","false","10.0","60485.754",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.038","-0.001","false","11.0","60366.992",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.038","0.0","false","12.0","60500.867",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.037","0.001","false","13.0","60364.133",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.038","0.002","false","14.0","60107.723",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.04","0.006","false","15.0","60036.65",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.046","0.013","false","16.0","60098.96",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.059","0.027","false","17.0","60227.555",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.082","0.051","false","18.0","60234.85",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.128","0.099","false","19.0","60038.227",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.217","0.189","false","20.0","59980.54",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.376","0.349","false","21.0","59904.145",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.632","0.606","false","22.0","59650.457",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","0.931","0.906","false","23.0","59490.746",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","1.176","1.152","false","24.0","59221.895",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","1.407","1.384","false","25.0","58938.17",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","1.616","1.595","false","26.0","58798.918",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","1.799","1.78","false","27.0","58444.867",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","1.954","1.935","false","28.0","58233.906",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.074","2.057","false","29.0","58063.785",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.172","2.156","false","30.0","57869.727",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.253","2.238","false","31.0","57760.082",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.319","2.305","false","32.0","57482.336",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.379","2.366","false","33.0","57379.22",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.425","2.414","false","34.0","57200.367",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.465","2.455","false","35.0","57283.87",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.502","2.493","false","36.0","57111.68",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.533","2.525","false","37.0","57089.125",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.562","2.555","false","38.0","56961.73",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.581","2.575","false","39.0","56950.223",
"20170726_Burnham_LoCal_Run1.eds","","A3","DWV","3","2.603","2.599","false","40.0","56915.715",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.086","0.014","false","1.0","44431.074",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.093","0.008","false","2.0","43555.71",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.096","0.006","false","3.0","43377.68",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.1","0.004","false","4.0","42927.34",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.102","0.002","false","5.0","42662.42",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.104","0.001","false","6.0","42406.582",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.107","0.0","false","7.0","42210.97",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.108","0.0","false","8.0","42122.215",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.11","-0.001","false","9.0","41876.75",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.112","-0.002","false","10.0","41701.387",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.112","-0.002","false","11.0","41623.504",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.114","-0.003","false","12.0","41366.082",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.116","-0.003","false","13.0","41270.836",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.117","-0.003","false","14.0","41195.17",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.117","-0.002","false","15.0","41123.47",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.119","-0.003","false","16.0","40889.668",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.119","-0.002","false","17.0","40895.594",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.12","-0.002","false","18.0","40838.465",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.12","-0.001","false","19.0","40737.246",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.121","-0.001","false","20.0","40667.043",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.123","-0.001","false","21.0","40512.023",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.123","0.0","false","22.0","40473.13",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.123","0.0","false","23.0","40428.39",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.124","0.0","false","24.0","40347.04",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.123","0.002","false","25.0","40360.438",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.123","0.003","false","26.0","40217.01",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.122","0.006","false","27.0","40237.71",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.118","0.011","false","28.0","40195.84",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.11","0.019","false","29.0","40160.414",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.097","0.034","false","30.0","40000.54",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.068","0.064","false","31.0","40024.3",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","-0.014","0.119","false","32.0","39914.754",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","0.088","0.222","false","33.0","39950.234",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","0.261","0.396","false","34.0","39765.125",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","0.504","0.64","false","35.0","39584.99",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","0.707","0.844","false","36.0","39456.94",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","0.85","0.988","false","37.0","39390.145",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","1.029","1.168","false","38.0","39267.758",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","1.197","1.338","false","39.0","39120.73",
"20170726_Burnham_LoCal_Run1.eds","","A4","DWV","4","1.344","1.485","false","40.0","38947.35",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.027","0.005","false","1.0","62465.48",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.026","0.004","false","2.0","62701.742",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.024","0.002","false","3.0","62481.13",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.023","0.002","false","4.0","62551.664",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.022","0.001","false","5.0","62455.78",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.021","0.001","false","6.0","62221.16",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.02","0.0","false","7.0","62294.6",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.019","0.0","false","8.0","62193.242",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.019","0.0","false","9.0","62204.44",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.018","-0.001","false","10.0","61977.14",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.017","-0.001","false","11.0","62002.145",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.017","-0.001","false","12.0","62071.312",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.016","-0.001","false","13.0","61909.06",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.016","-0.001","false","14.0","61882.66",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.015","-0.001","false","15.0","61719.03",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.014","-0.001","false","16.0","61663.36",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.014","-0.001","false","17.0","61743.17",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.013","-0.001","false","18.0","61613.676",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.013","-0.001","false","19.0","61603.9",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.012","-0.001","false","20.0","61500.684",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.011","-0.002","false","21.0","61450.32",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.011","-0.001","false","22.0","61346.965",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.011","-0.001","false","23.0","61405.953",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.011","0.0","false","24.0","61321.53",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.011","0.0","false","25.0","61290.516",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.011","0.0","false","26.0","61207.215",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.012","0.002","false","27.0","61233.5",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.015","0.005","false","28.0","61070.562",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.02","0.011","false","29.0","61125.98",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.03","0.022","false","30.0","61047.836",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.051","0.042","false","31.0","61120.613",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.089","0.081","false","32.0","61067.145",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.162","0.155","false","33.0","61051.9",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.296","0.289","false","34.0","60888.95",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.521","0.515","false","35.0","60706.63",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","0.817","0.811","false","36.0","60514.656",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","1.094","1.089","false","37.0","60386.61",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","1.291","1.286","false","38.0","60150.695",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","1.471","1.467","false","39.0","60147.22",
"20170726_Burnham_LoCal_Run1.eds","","A5","DWV","5","1.632","1.629","false","40.0","60036.312",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.007","0.011","true","1.0","56888.336",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.003","0.008","true","2.0","56489.09",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.001","0.005","true","3.0","55836.53",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.004","0.003","true","4.0","55514.93",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.007","0.002","true","5.0","55208.945",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.009","0.001","true","6.0","54871.254",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.011","0.0","true","7.0","54810.785",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.012","0.0","true","8.0","54648.78",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.014","-0.001","true","9.0","54469.85",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.015","-0.001","true","10.0","54218.08",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.017","-0.001","true","11.0","54041.414",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.018","-0.001","true","12.0","54045.45",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.02","-0.002","true","13.0","53849.688",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.02","-0.002","true","14.0","53786.78",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.022","-0.002","true","15.0","53455.668",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.023","-0.002","true","16.0","53452.855",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.024","-0.002","true","17.0","53360.543",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.025","-0.002","true","18.0","53175.266",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.026","-0.002","true","19.0","53136.02",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.027","-0.001","true","20.0","52958.98",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.028","-0.001","true","21.0","52878.26",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.029","-0.001","true","22.0","52797.895",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.029","-0.001","true","23.0","52678.906",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.03","0.0","true","24.0","52596.957",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.031","0.0","true","25.0","52501.73",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.031","0.001","true","26.0","52421.84",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.032","0.002","true","27.0","52315.945",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.031","0.003","true","28.0","52205.883",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.029","0.006","true","29.0","52224.39",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.025","0.011","true","30.0","52171.03",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","-0.017","0.02","true","31.0","52035.906",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.0","0.038","true","32.0","52067.266",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.032","0.072","true","33.0","51904.25",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.094","0.135","true","34.0","51808.812",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.209","0.251","true","35.0","51649.293",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.409","0.452","true","36.0","51563.973",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.692","0.737","true","37.0","51413.664",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","0.967","1.013","true","38.0","51209.164",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","1.196","1.242","true","39.0","51123.938",
"20170726_Burnham_LoCal_Run1.eds","","A6","DWV","6","1.408","1.455","true","40.0","50911.49",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.122","0.004","false","1.0","53175.55",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.12","0.004","false","2.0","53121.773",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.117","0.003","false","3.0","52949.83",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.114","0.002","false","4.0","52893.273",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.111","0.0","false","5.0","52623.516",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.109","0.001","false","6.0","52616.43",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.105","-0.001","false","7.0","52517.562",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.103","-0.001","false","8.0","52489.91",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.101","-0.001","false","9.0","52408.82",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.098","-0.002","false","10.0","52327.734",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.096","-0.002","false","11.0","52393.234",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.095","-0.001","false","12.0","52377.336",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.093","-0.001","false","13.0","52382.152",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.091","-0.001","false","14.0","52291.76",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.089","-0.001","false","15.0","52359.25",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.087","-0.001","false","16.0","52310.51",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.085","-0.001","false","17.0","52337.754",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.084","0.0","false","18.0","52349.082",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.082","0.0","false","19.0","52161.246",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.082","0.002","false","20.0","52175.105",
"20170726_Burnham_LoCal_Run1.eds","","A7","DWV","7","0.082","0.004","false","21.0","52098.01",
