# Experiment File Name : 20170913_Burnham_LoCal_Run9.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:15 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"C12","63","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","true",
"D1","40","BQCV","1.334","Amp","UNKNOWN","15.234","15.196","0.053","485652.6","498170.6","17703.127","34.8074","0.9981","-3.4422","95.21442","true","0.141","true","3.0","10.0","false",
"D2","34","BQCV","1.344","Amp","UNKNOWN","16.121","16.096","0.035","268355.4","272832.28","6331.257","34.8074","0.9981","-3.4422","95.21442","true","0.141","true","3.0","11.0","false",
"D3","44","BQCV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.141","true","3.0","39.0","true",
"D4","45","BQCV","1.346","Amp","UNKNOWN","21.934","21.899","0.05","5493.625","5625.909","187.077","34.8074","0.9981","-3.4422","95.21442","true","0.141","true","3.0","17.0","false",
"D5","59","IAPV","1.239","No Amp","UNKNOWN","35.150","34.8","0.495","2.812","3.613","1.132","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","32.0","false",
"D6","59","IAPV","1.324","No Amp","UNKNOWN","34.450","34.8","0.495","4.413","3.613","1.132","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","31.0","false",
"D7","59","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","true",
"D8","57","IAPV","1.434","Amp","UNKNOWN","32.117","34.84","2.461","19.791","7.649","10.536","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","29.0","false",
"D9","57","IAPV","1.035","No Amp","UNKNOWN","36.905","34.84","2.461","0.91","7.649","10.536","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","33.0","false",
"D10","57","IAPV","1.213","No Amp","UNKNOWN","35.499","34.84","2.461","2.246","7.649","10.536","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","32.0","false",
"D11","77","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","true",
"D12","77","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","true",
"E1","40","IAPV","1.338","Amp","UNKNOWN","33.639","33.639","-","7.433","7.433","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","30.0","false",
"E2","34","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","true",
"E3","44","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","true",
"E4","45","IAPV","1.398","Amp","UNKNOWN","32.488","25.053","10.515","15.59","111183.69","157215.42","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","30.0","false",
"E5","77","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","true",
"E6","No Sample","IAPV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","false",
"E7","G-Block","IAPV","1.436","Amp","UNKNOWN","15.531","15.531","-","851168.94","851168.94","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","12.0","false",
"E8","No Sample","DWV","1.304","Amp","NTC","35.488","-","-","-","-","-","35.2228","0.993","-3.5567","91.05548","true","0.141","true","3.0","31.0","false",
"E9","G-Block","DWV","1.367","Amp","UNKNOWN","17.105","17.105","-","124153.52","124153.52","-","35.2228","0.993","-3.5567","91.05548","true","0.141","true","3.0","12.0","false",
"E10","No Sample","BQCV","1.32","Amp","NTC","35.460","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.141","true","3.0","31.0","false",
"E11","G-Block","BQCV","1.371","Amp","UNKNOWN","16.983","20.861","5.485","150773.2","75807.086","106018.1","34.8074","0.9981","-3.4422","95.21442","true","0.141","true","3.0","12.0","false",
"E12","44","BQCV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.141","true","3.0","39.0","true",
"F1","40","IAPV","0.0","No Amp","UNKNOWN","Undetermined","33.639","-","3.5337269E10","7.433","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","false",
"F2","34","IAPV","0.0","No Amp","UNKNOWN","14.071","14.071","-","2176398.2","2176398.2","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","12.0","false",
"F3","44","IAPV","0.599","No Amp","UNKNOWN","Undetermined","-","-","3.5337269E10","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","39.0","false",
"F4","45","IAPV","0.0","No Amp","UNKNOWN","17.618","25.053","10.515","222351.78","111183.69","157215.42","36.7574","0.9983","-3.5795","90.26926","true","0.04","true","3.0","12.0","false",
"F5","3","ACTIN","1.442","Amp","UNKNOWN","15.981","16.046","0.092","554245.06","532083.3","31341.383","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","10.0","false",
"F6","5","ACTIN","1.435","Amp","UNKNOWN","16.317","16.261","0.079","446720.66","463248.28","23373.59","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","10.0","false",
"F7","43","ACTIN","1.431","Amp","UNKNOWN","16.279","16.312","0.046","457741.3","448354.06","13275.605","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","10.0","false",
"F8","48","ACTIN","1.407","Amp","UNKNOWN","19.361","19.262","0.14","63202.188","67501.63","6080.327","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","13.0","false",
"F9","49","ACTIN","1.46","Amp","UNKNOWN","16.192","16.206","0.02","484098.8","479763.16","6131.544","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"F10","53","ACTIN","1.468","Amp","UNKNOWN","16.822","16.844","0.032","322975.84","318375.47","6505.91","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"F11","56","ACTIN","1.45","Amp","UNKNOWN","17.224","17.21","0.02","249473.2","251739.56","3205.107","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"F12","63","ACTIN","1.444","Amp","UNKNOWN","16.888","16.787","0.143","309591.06","331016.53","30300.19","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"G1","40","ACTIN","1.433","Amp","UNKNOWN","18.460","18.465","0.007","112719.55","112348.66","524.513","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","13.0","false",
"G2","34","ACTIN","1.431","Amp","UNKNOWN","19.370","19.319","0.071","62851.55","64952.668","2971.43","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","14.0","false",
"G3","44","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","39.0","true",
"G4","45","ACTIN","1.454","Amp","UNKNOWN","17.731","17.706","0.035","180106.72","183043.36","4153.032","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"G5","3","ACTIN","1.452","Amp","UNKNOWN","16.111","16.046","0.092","509921.62","532083.3","31341.383","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","10.0","false",
"G6","5","ACTIN","1.439","Amp","UNKNOWN","16.206","16.261","0.079","479775.9","463248.28","23373.59","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","10.0","false",
"G7","43","ACTIN","1.43","Amp","UNKNOWN","16.344","16.312","0.046","438966.78","448354.06","13275.605","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"G8","48","ACTIN","1.449","Amp","UNKNOWN","19.162","19.262","0.14","71801.07","67501.63","6080.327","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","13.0","false",
"G9","49","ACTIN","1.454","Amp","UNKNOWN","16.220","16.206","0.02","475427.5","479763.16","6131.544","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"G10","53","ACTIN","1.447","Amp","UNKNOWN","16.867","16.844","0.032","313775.1","318375.47","6505.91","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"G11","56","ACTIN","1.453","Amp","UNKNOWN","17.196","17.21","0.02","254005.9","251739.56","3205.107","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"G12","63","ACTIN","1.45","Amp","UNKNOWN","16.686","16.787","0.143","352442.0","331016.53","30300.19","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","11.0","false",
"H1","40","ACTIN","1.439","Amp","UNKNOWN","18.471","18.465","0.007","111977.77","112348.66","524.513","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","13.0","false",
"H2","34","ACTIN","1.44","Amp","UNKNOWN","19.269","19.319","0.071","67053.79","64952.668","2971.43","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","13.0","false",
"H3","44","ACTIN","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","39.0","true",
"H4","45","ACTIN","1.45","Amp","UNKNOWN","17.681","17.706","0.035","185980.0","183043.36","4153.032","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"H5","59","ACTIN","1.432","Amp","UNKNOWN","18.259","18.238","0.031","128269.18","130080.086","2561.01","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"H6","59","ACTIN","1.447","Amp","UNKNOWN","18.216","18.238","0.031","131891.0","130080.086","2561.01","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"H7","57","ACTIN","1.433","Amp","UNKNOWN","18.306","18.312","0.009","124508.125","123979.586","747.472","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"H8","57","ACTIN","1.448","Amp","UNKNOWN","18.319","18.312","0.009","123451.04","123979.586","747.472","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"H9","77","ACTIN","1.457","Amp","UNKNOWN","17.885","17.914","0.041","163147.73","160153.48","4234.524","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"H10","77","ACTIN","1.454","Amp","UNKNOWN","17.943","17.914","0.041","157159.22","160153.48","4234.524","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",
"H11","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","39.0","true",
"H12","G-Block","ACTIN","1.448","Amp","UNKNOWN","17.395","17.395","-","223462.95","223462.95","-","36.5667","0.9988","-3.584","90.11565","true","0.249","true","3.0","12.0","false",

