# Experiment File Name : 20170731_Burnham_LoCal_Run4.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:16 PM
# Instrument Type : StepOnePlus System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.204","2.164","false","26.0","48428.14",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.279","2.241","false","27.0","48140.406",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.341","2.306","false","28.0","48014.066",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.396","2.363","false","29.0","47915.23",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.438","2.408","false","30.0","47880.984",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.479","2.451","false","31.0","47710.97",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.512","2.487","false","32.0","47575.953",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.542","2.52","false","33.0","47505.047",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.569","2.549","false","34.0","47338.945",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.591","2.574","false","35.0","47354.86",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.611","2.597","false","36.0","47250.516",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.626","2.614","false","37.0","47231.805",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.642","2.633","false","38.0","47162.195",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.655","2.648","false","39.0","47081.28",
"20170731_Burnham_LoCal_Run4.eds","","A2","DWV","36","2.67","2.666","false","40.0","46979.867",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.125","0.004","false","1.0","52334.04",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.124","0.005","false","2.0","52133.39",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.119","0.001","false","3.0","51992.44",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.115","-0.001","false","4.0","51803.01",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.112","-0.001","false","5.0","51720.81",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.11","-0.001","false","6.0","51606.785",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.109","0.0","false","7.0","51454.902",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.108","0.001","false","8.0","51263.684",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.109","0.004","false","9.0","51164.348",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.114","0.012","false","10.0","51179.926",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.127","0.027","false","11.0","51288.38",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.152","0.054","false","12.0","51128.777",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.203","0.107","false","13.0","51241.258",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.298","0.204","false","14.0","51055.535",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.471","0.38","false","15.0","50955.57",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","0.733","0.644","false","16.0","50753.484",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","1.029","0.942","false","17.0","50592.133",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","1.276","1.191","false","18.0","50355.28",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","1.494","1.411","false","19.0","50062.14",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","1.701","1.62","false","20.0","49698.53",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","1.873","1.795","false","21.0","49383.42",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.021","1.945","false","22.0","49227.688",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.141","2.067","false","23.0","49059.31",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.235","2.163","false","24.0","48825.375",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.312","2.243","false","25.0","48705.688",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.382","2.315","false","26.0","48587.492",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.439","2.374","false","27.0","48382.97",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.483","2.42","false","28.0","48326.87",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.525","2.464","false","29.0","48228.85",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.562","2.503","false","30.0","48131.523",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.592","2.535","false","31.0","47991.383",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.621","2.566","false","32.0","47895.59",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.643","2.591","false","33.0","47833.78",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.662","2.612","false","34.0","47950.758",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.683","2.635","false","35.0","47822.43",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.695","2.65","false","36.0","47920.61",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.709","2.666","false","37.0","47915.11",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.721","2.68","false","38.0","47747.844",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.732","2.693","false","39.0","47761.703",
"20170731_Burnham_LoCal_Run4.eds","","A3","DWV","37","2.745","2.708","false","40.0","47604.305",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.055","0.014","false","1.0","45861.71",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.048","0.009","false","2.0","45062.703",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.043","0.007","false","3.0","44614.336",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.038","0.003","false","4.0","44257.28",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.034","0.002","false","5.0","43983.94",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.03","0.001","false","6.0","43926.723",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.027","0.0","false","7.0","43756.71",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.024","-0.001","false","8.0","43520.496",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.021","-0.002","false","9.0","43372.633",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.018","-0.002","false","10.0","43239.773",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.016","-0.002","false","11.0","43051.895",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.014","-0.002","false","12.0","43136.598",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.01","-0.003","false","13.0","42811.184",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.009","-0.002","false","14.0","42863.07",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.006","-0.003","false","15.0","42549.137",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.003","-0.003","false","16.0","42489.992",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.001","-0.002","false","17.0","42417.52",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.001","-0.002","false","18.0","42327.84",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.002","-0.001","false","19.0","42283.195",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.004","0.0","false","20.0","42299.785",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.006","0.0","false","21.0","42132.473",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.006","0.002","false","22.0","42088.23",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.006","0.004","false","23.0","42010.098",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.006","0.007","false","24.0","41894.223",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","-0.002","0.013","false","25.0","41808.402",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.008","0.025","false","26.0","41798.168",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.028","0.048","false","27.0","41739.46",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.068","0.09","false","28.0","41668.332",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.144","0.169","false","29.0","41607.95",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.285","0.312","false","30.0","41535.902",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.517","0.546","false","31.0","41393.223",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","0.81","0.842","false","32.0","41182.99",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","1.065","1.099","false","33.0","40841.883",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","1.274","1.31","false","34.0","40710.207",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","1.46","1.499","false","35.0","40592.96",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","1.624","1.665","false","36.0","40355.203",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","1.761","1.805","false","37.0","40242.438",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","1.873","1.919","false","38.0","40084.68",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","1.971","2.019","false","39.0","39903.29",
"20170731_Burnham_LoCal_Run4.eds","","A4","DWV","38","2.047","2.097","false","40.0","39786.113",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.09","0.006","false","1.0","62370.68",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.087","0.004","false","2.0","62003.117",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.084","0.003","false","3.0","61967.605",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.082","0.002","false","4.0","61942.062",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.08","0.001","false","5.0","61814.89",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.079","0.001","false","6.0","61802.72",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.077","0.0","false","7.0","61610.82",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.075","0.0","false","8.0","61645.938",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.074","0.0","false","9.0","61626.96",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.073","-0.001","false","10.0","61605.11",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.072","0.0","false","11.0","61684.66",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.07","-0.001","false","12.0","61544.902",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.069","-0.001","false","13.0","61561.28",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.067","-0.002","false","14.0","61477.95",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.066","-0.002","false","15.0","61421.293",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.065","-0.001","false","16.0","61445.406",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.064","-0.001","false","17.0","61380.938",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.063","-0.001","false","18.0","61343.12",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.062","-0.001","false","19.0","61310.67",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.061","-0.001","false","20.0","61232.16",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.06","-0.001","false","21.0","61283.18",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.06","0.0","false","22.0","61318.883",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.059","0.0","false","23.0","61332.684",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.06","0.002","false","24.0","61322.844",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.062","0.005","false","25.0","61227.234",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.066","0.011","false","26.0","61214.668",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.076","0.022","false","27.0","61232.613",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.097","0.044","false","28.0","61166.273",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.137","0.086","false","29.0","61146.305",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.215","0.164","false","30.0","61133.656",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.357","0.308","false","31.0","61040.25",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.595","0.547","false","32.0","60840.316",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","0.901","0.854","false","33.0","60625.33",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","1.182","1.136","false","34.0","60294.36",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","1.406","1.361","false","35.0","60131.97",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","1.611","1.567","false","36.0","59897.12",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","1.791","1.748","false","37.0","59764.633",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","1.94","1.899","false","38.0","59442.203",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","2.066","2.025","false","39.0","59345.836",
"20170731_Burnham_LoCal_Run4.eds","","A5","DWV","39","2.165","2.125","false","40.0","59111.07",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.108","0.013","false","1.0","44418.95",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.101","0.009","false","2.0","43817.434",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.095","0.006","false","3.0","43604.85",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.09","0.004","false","4.0","43354.11",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.085","0.001","false","5.0","43041.605",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.081","0.0","false","6.0","42810.28",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.077","-0.001","false","7.0","42722.555",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.073","-0.001","false","8.0","42600.44",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.07","-0.002","false","9.0","42428.277",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.067","-0.002","false","10.0","42332.152",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.065","-0.002","false","11.0","42243.99",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.061","-0.002","false","12.0","42109.906",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.058","-0.002","false","13.0","42066.74",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.055","-0.003","false","14.0","41867.746",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.052","-0.003","false","15.0","41794.543",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.05","-0.002","false","16.0","41778.918",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.048","-0.001","false","17.0","41746.19",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.045","-0.001","false","18.0","41650.32",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.043","-0.001","false","19.0","41531.473",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.04","0.0","false","20.0","41557.082",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.039","0.001","false","21.0","41475.668",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.037","0.002","false","22.0","41411.0",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.036","0.004","false","23.0","41364.46",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.035","0.005","false","24.0","41230.504",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.035","0.009","false","25.0","41151.918",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.04","0.016","false","26.0","41122.02",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.05","0.029","false","27.0","41109.54",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.072","0.054","false","28.0","40969.605",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.115","0.1","false","29.0","40897.15",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.198","0.185","false","30.0","40774.355",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.346","0.336","false","31.0","40672.383",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.575","0.568","false","32.0","40556.043",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","0.828","0.824","false","33.0","40478.484",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","1.046","1.044","false","34.0","40334.33",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","1.222","1.224","false","35.0","40184.996",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","1.379","1.383","false","36.0","40074.547",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","1.516","1.523","false","37.0","40037.973",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","1.633","1.643","false","38.0","39768.5",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","1.73","1.743","false","39.0","39738.367",
"20170731_Burnham_LoCal_Run4.eds","","A6","DWV","40","1.808","1.824","false","40.0","39684.773",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.139","0.006","false","1.0","56737.395",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.136","0.005","false","2.0","56468.91",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.132","0.003","false","3.0","56183.723",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.129","0.002","false","4.0","56119.2",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.127","0.001","false","5.0","56218.023",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.124","0.0","false","6.0","56090.535",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.122","0.0","false","7.0","56134.254",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.12","-0.001","false","8.0","55972.35",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.118","0.0","false","9.0","56069.03",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.116","0.0","false","10.0","56142.168",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.114","-0.001","false","11.0","56004.17",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.113","-0.001","false","12.0","56101.004",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.11","-0.002","false","13.0","55969.62",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.108","-0.002","false","14.0","55893.57",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.106","-0.001","false","15.0","55879.867",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.105","-0.002","false","16.0","55863.766",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.103","-0.001","false","17.0","55862.53",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.101","-0.001","false","18.0","55939.06",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.099","-0.002","false","19.0","55796.137",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.098","-0.001","false","20.0","55868.91",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.097","-0.001","false","21.0","55875.71",
"20170731_Burnham_LoCal_Run4.eds","","A7","DWV","41","0.095","0.0","false","22.0","55896.367",
