# Experiment File Name : 20170810_Burnham_LoCal_Run8.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 12:14:19 PM
# Instrument Type : StepOnePlus System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","0.099","0.065","false","15.0","46928.223",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","0.157","0.125","false","16.0","46788.137",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","0.267","0.237","false","17.0","46772.402",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","0.451","0.424","false","18.0","46486.707",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","0.704","0.68","false","19.0","46071.312",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","0.953","0.931","false","20.0","45844.4",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","1.159","1.14","false","21.0","45688.156",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","1.358","1.341","false","22.0","45404.51",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","1.543","1.529","false","23.0","45175.066",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","1.698","1.686","false","24.0","44974.605",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","1.825","1.816","false","25.0","44707.26",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","1.938","1.932","false","26.0","44458.715",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.026","2.022","false","27.0","44436.227",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.097","2.095","false","28.0","44280.22",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.163","2.164","false","29.0","44074.32",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.219","2.222","false","30.0","43940.305",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.261","2.267","false","31.0","43864.324",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.307","2.316","false","32.0","43573.043",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.339","2.351","false","33.0","43518.39",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.369","2.383","false","34.0","43416.664",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.392","2.409","false","35.0","43376.78",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.42","2.439","false","36.0","43287.996",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.439","2.46","false","37.0","43184.617",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.458","2.482","false","38.0","43208.156",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.477","2.503","false","39.0","43110.33",
"20170810_Burnham_LoCal_Run8.eds","","A2","DWV","80","2.489","2.518","false","40.0","43088.977",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.278","0.009","false","1.0","50709.72",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.271","0.005","false","2.0","50001.805",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.265","0.003","false","3.0","49732.676",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.259","0.001","false","4.0","49363.902",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.254","0.0","false","5.0","49320.414",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.25","-0.001","false","6.0","49250.656",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.246","-0.001","false","7.0","49266.926",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.241","-0.002","false","8.0","48926.79",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.237","-0.002","false","9.0","48920.332",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.234","-0.002","false","10.0","48851.664",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.231","-0.001","false","11.0","48882.875",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.228","-0.001","false","12.0","48837.57",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.225","0.001","false","13.0","48812.28",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.225","0.004","false","14.0","48616.023",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.226","0.01","false","15.0","48753.754",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.233","0.02","false","16.0","48717.547",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.249","0.04","false","17.0","48725.227",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.282","0.077","false","18.0","48551.523",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.349","0.147","false","19.0","48285.98",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.472","0.274","false","20.0","48185.19",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.67","0.475","false","21.0","48004.24",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","0.914","0.723","false","22.0","47774.676",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","1.138","0.951","false","23.0","47693.977",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","1.335","1.151","false","24.0","47305.85",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","1.515","1.336","false","25.0","47131.29",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","1.688","1.512","false","26.0","46745.78",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","1.83","1.658","false","27.0","46703.484",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","1.95","1.782","false","28.0","46395.684",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.055","1.891","false","29.0","46259.234",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.135","1.974","false","30.0","46311.38",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.206","2.049","false","31.0","46012.258",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.268","2.115","false","32.0","45958.03",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.319","2.169","false","33.0","45896.89",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.362","2.217","false","34.0","45739.766",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.401","2.259","false","35.0","45647.63",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.434","2.296","false","36.0","45606.492",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.46","2.326","false","37.0","45491.01",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.488","2.357","false","38.0","45427.96",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.512","2.385","false","39.0","45292.406",
"20170810_Burnham_LoCal_Run8.eds","","A3","DWV","81","2.534","2.411","false","40.0","45222.69",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.124","0.006","false","1.0","61959.625",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.117","0.002","false","2.0","60718.02",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.112","0.0","false","3.0","60297.133",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.114","0.005","false","4.0","57018.44",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.11","0.003","false","5.0","56791.96",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.106","0.001","false","6.0","56102.508",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.103","0.001","false","7.0","55715.27",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.099","-0.001","false","8.0","55510.67",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.096","-0.001","false","9.0","55264.12",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.093","-0.001","false","10.0","54964.418",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.091","-0.001","false","11.0","54817.758",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.088","-0.002","false","12.0","54919.34",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.085","-0.002","false","13.0","54305.15",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.082","-0.002","false","14.0","54085.633",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.079","-0.002","false","15.0","53942.047",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.077","-0.002","false","16.0","54247.773",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.075","-0.002","false","17.0","53800.18",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.072","-0.002","false","18.0","53613.676",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.07","-0.001","false","19.0","53643.035",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.068","-0.001","false","20.0","53524.566",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.066","0.0","false","21.0","53275.25",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.064","0.0","false","22.0","53177.77",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.063","0.002","false","23.0","53165.406",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.061","0.003","false","24.0","52964.61",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.061","0.005","false","25.0","52827.887",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.063","0.01","false","26.0","52827.465",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.069","0.018","false","27.0","52587.6",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.083","0.034","false","28.0","52690.477",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.111","0.065","false","29.0","52729.105",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.164","0.12","false","30.0","52609.16",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.266","0.225","false","31.0","52417.688",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.445","0.407","false","32.0","52152.492",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.704","0.668","false","33.0","51785.867",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","0.961","0.928","false","34.0","51484.848",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","1.163","1.133","false","35.0","51512.684",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","1.367","1.339","false","36.0","51209.223",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","1.552","1.527","false","37.0","50840.234",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","1.72","1.697","false","38.0","50455.89",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","1.847","1.827","false","39.0","50409.344",
"20170810_Burnham_LoCal_Run8.eds","","A4","DWV","82","1.963","1.945","false","40.0","49999.23",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.235","0.012","false","1.0","58211.957",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.228","0.008","false","2.0","58045.01",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.221","0.004","false","3.0","57807.95",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.217","0.003","false","4.0","57754.668",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.212","0.002","false","5.0","57674.355",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.208","0.001","false","6.0","57462.504",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.204","0.0","false","7.0","57393.707",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.201","-0.001","false","8.0","57339.2",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.197","-0.001","false","9.0","57209.11",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.194","-0.001","false","10.0","57144.316",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.191","-0.001","false","11.0","57005.582",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.187","-0.002","false","12.0","56949.215",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.184","-0.002","false","13.0","56879.945",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.181","-0.002","false","14.0","56838.457",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.178","-0.002","false","15.0","56627.94",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.175","-0.002","false","16.0","56572.32",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.172","-0.002","false","17.0","56477.58",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.169","-0.002","false","18.0","56401.73",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.166","-0.001","false","19.0","56294.766",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.164","-0.001","false","20.0","56367.043",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.161","0.0","false","21.0","56370.176",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.159","0.0","false","22.0","56216.59",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.157","0.001","false","23.0","56121.438",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.155","0.003","false","24.0","56071.066",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.154","0.006","false","25.0","56060.25",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.156","0.01","false","26.0","56066.57",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.161","0.019","false","27.0","56087.8",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.174","0.034","false","28.0","56007.902",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.2","0.064","false","29.0","56023.31",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.253","0.119","false","30.0","55934.438",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.351","0.221","false","31.0","55807.234",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.524","0.397","false","32.0","55735.734",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","0.768","0.643","false","33.0","55419.324",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","1.011","0.89","false","34.0","55200.617",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","1.211","1.093","false","35.0","55061.105",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","1.4","1.285","false","36.0","54856.38",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","1.567","1.455","false","37.0","54695.25",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","1.721","1.612","false","38.0","54466.965",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","1.848","1.742","false","39.0","54156.008",
"20170810_Burnham_LoCal_Run8.eds","","A5","DWV","83","1.952","1.849","false","40.0","53983.97",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.187","0.012","false","1.0","55003.5",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.178","0.006","false","2.0","54405.508",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.172","0.004","false","3.0","53712.44",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.168","0.003","false","4.0","53444.92",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.163","0.002","false","5.0","52959.637",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.159","0.0","false","6.0","52683.887",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.155","0.0","false","7.0","52328.38",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.152","0.0","false","8.0","52181.02",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.147","-0.002","false","9.0","51851.4",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.144","-0.002","false","10.0","51633.438",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.14","-0.002","false","11.0","51318.33",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.137","-0.002","false","12.0","51169.434",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.134","-0.002","false","13.0","50850.465",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.131","-0.002","false","14.0","50605.87",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.127","-0.002","false","15.0","50498.93",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.124","-0.002","false","16.0","50336.805",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.121","-0.002","false","17.0","50255.996",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.118","-0.001","false","18.0","50093.074",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.116","0.0","false","19.0","49939.95",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.113","0.0","false","20.0","49720.176",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.111","0.001","false","21.0","49768.793",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.109","0.003","false","22.0","49641.68",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.108","0.005","false","23.0","49477.098",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.108","0.008","false","24.0","49338.516",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.112","0.015","false","25.0","49274.715",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.12","0.027","false","26.0","49114.51",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.141","0.051","false","27.0","49162.05",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.181","0.094","false","28.0","48950.234",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.258","0.175","false","29.0","48830.562",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.399","0.319","false","30.0","48709.34",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.618","0.541","false","31.0","48548.22",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","0.874","0.8","false","32.0","48408.625",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","1.09","1.02","false","33.0","48150.543",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","1.269","1.202","false","34.0","47956.36",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","1.444","1.38","false","35.0","47705.24",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","1.601","1.541","false","36.0","47613.938",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","1.728","1.671","false","37.0","47458.965",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","1.838","1.784","false","38.0","47226.773",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","1.925","1.875","false","39.0","47178.754",
"20170810_Burnham_LoCal_Run8.eds","","A6","DWV","84","2.001","1.954","false","40.0","47047.85",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.251","0.012","false","1.0","55102.387",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.245","0.009","false","2.0","54771.844",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.238","0.006","false","3.0","54376.863",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.233","0.004","false","4.0","54148.094",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.228","0.002","false","5.0","54153.04",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.223","0.001","false","6.0","53949.688",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.219","0.0","false","7.0","53807.406",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.215","-0.001","false","8.0","53726.58",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.211","-0.001","false","9.0","53700.195",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.208","-0.002","false","10.0","53730.88",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.204","-0.002","false","11.0","53628.414",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.2","-0.002","false","12.0","53455.586",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.198","-0.002","false","13.0","53676.22",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.194","-0.002","false","14.0","53449.14",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.19","-0.003","false","15.0","53394.707",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.187","-0.003","false","16.0","53407.543",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.184","-0.002","false","17.0","53279.156",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.181","-0.002","false","18.0","53443.473",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.178","-0.002","false","19.0","53271.47",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.175","-0.001","false","20.0","53311.15",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.173","0.0","false","21.0","53223.918",
"20170810_Burnham_LoCal_Run8.eds","","A7","DWV","85","0.17","0.0","false","22.0","53303.65",
