# Experiment File Name : 20170727_Burnham_LoCal_Run2.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 01:36:52 PM
# Instrument Type : StepOnePlus System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.065","-0.001","false","8.0","54662.03",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.063","-0.001","false","9.0","54552.598",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.061","-0.001","false","10.0","54481.086",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.059","-0.001","false","11.0","54527.28",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.057","-0.002","false","12.0","54384.914",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.055","-0.002","false","13.0","54193.344",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.053","-0.002","false","14.0","54311.086",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.051","-0.002","false","15.0","54115.062",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.049","-0.002","false","16.0","54128.867",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.047","-0.002","false","17.0","54036.945",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.046","-0.002","false","18.0","53891.68",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.044","-0.002","false","19.0","53870.496",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.043","-0.001","false","20.0","53902.7",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.041","-0.001","false","21.0","53812.54",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.04","0.0","false","22.0","53852.266",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.039","0.0","false","23.0","53713.8",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.038","0.002","false","24.0","53729.867",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.038","0.003","false","25.0","53559.82",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.04","0.006","false","26.0","53667.58",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.043","0.012","false","27.0","53469.8",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.052","0.023","false","28.0","53357.645",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.072","0.045","false","29.0","53344.383",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.111","0.085","false","30.0","53319.766",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.185","0.161","false","31.0","53230.324",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.321","0.299","false","32.0","53178.598",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.543","0.522","false","33.0","53000.465",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","0.809","0.791","false","34.0","52892.094",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","1.048","1.031","false","35.0","52754.25",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","1.251","1.236","false","36.0","52430.766",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","1.441","1.428","false","37.0","52211.527",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","1.611","1.6","false","38.0","52045.727",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","1.76","1.751","false","39.0","51868.902",
"20170727_Burnham_LoCal_Run2.eds","","A2","DWV","13","1.881","1.873","false","40.0","51760.22",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.103","0.01","false","1.0","53877.184",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.097","0.006","false","2.0","53631.957",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.093","0.003","false","3.0","53413.76",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.09","0.002","false","4.0","53255.74",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.088","0.001","false","5.0","53175.918",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.085","0.0","false","6.0","53035.957",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.083","0.0","false","7.0","52936.066",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.081","-0.001","false","8.0","52900.555",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.079","-0.001","false","9.0","52856.49",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.077","-0.001","false","10.0","52825.312",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.075","-0.001","false","11.0","52911.17",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.074","-0.001","false","12.0","52760.75",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.072","-0.002","false","13.0","52700.42",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.071","-0.001","false","14.0","52614.39",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.068","-0.002","false","15.0","52523.426",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.067","-0.001","false","16.0","52486.207",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.066","-0.001","false","17.0","52558.547",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.064","-0.001","false","18.0","52572.215",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.062","-0.001","false","19.0","52378.664",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.061","-0.001","false","20.0","52589.93",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.06","0.0","false","21.0","52453.293",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.059","0.001","false","22.0","52471.926",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.058","0.002","false","23.0","52306.688",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.059","0.004","false","24.0","52361.863",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.062","0.008","false","25.0","52381.734",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.068","0.016","false","26.0","52277.125",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.082","0.032","false","27.0","52143.953",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.11","0.062","false","28.0","52246.535",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.164","0.118","false","29.0","52053.01",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.266","0.221","false","30.0","52037.8",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.447","0.403","false","31.0","51827.7",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.706","0.664","false","32.0","51661.65",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","0.973","0.933","false","33.0","51415.55",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","1.185","1.147","false","34.0","51276.12",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","1.384","1.348","false","35.0","51129.01",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","1.571","1.536","false","36.0","50989.48",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","1.727","1.693","false","37.0","50844.645",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","1.856","1.824","false","38.0","50712.875",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","1.97","1.94","false","39.0","50543.594",
"20170727_Burnham_LoCal_Run2.eds","","A3","DWV","14","2.063","2.035","false","40.0","50454.49",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.027","0.014","false","1.0","48081.65",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.02","0.008","false","2.0","47412.105",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.015","0.005","false","3.0","46954.63",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.011","0.003","false","4.0","46649.344",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.008","0.002","false","5.0","46517.21",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.006","0.001","false","6.0","46274.61",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.002","0.0","false","7.0","45980.01",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.0","-0.001","false","8.0","46111.51",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.002","-0.001","false","9.0","45830.355",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.004","-0.001","false","10.0","45687.934",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.006","-0.001","false","11.0","45484.438",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.008","-0.002","false","12.0","45429.203",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.01","-0.002","false","13.0","45296.39",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.012","-0.002","false","14.0","45106.195",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.014","-0.002","false","15.0","45040.715",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.015","-0.002","false","16.0","44948.52",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.017","-0.002","false","17.0","44842.793",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.019","-0.002","false","18.0","44724.137",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.02","-0.002","false","19.0","44703.316",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.021","-0.001","false","20.0","44664.96",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.023","-0.001","false","21.0","44590.72",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.024","0.0","false","22.0","44474.887",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.025","0.001","false","23.0","44462.977",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.026","0.001","false","24.0","44385.91",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.026","0.003","false","25.0","44321.46",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.025","0.006","false","26.0","44313.336",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.022","0.011","false","27.0","44213.04",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","-0.015","0.02","false","28.0","44152.402",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.002","0.038","false","29.0","44137.7",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.033","0.071","false","30.0","44036.582",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.094","0.134","false","31.0","43911.4",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.209","0.25","false","32.0","43947.81",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.407","0.451","false","33.0","43765.254",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.685","0.73","false","34.0","43484.2",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","0.962","1.008","false","35.0","43293.56",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","1.189","1.237","false","36.0","42998.406",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","1.391","1.441","false","37.0","42924.77",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","1.576","1.628","false","38.0","42703.113",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","1.742","1.796","false","39.0","42462.33",
"20170727_Burnham_LoCal_Run2.eds","","A4","DWV","16","1.878","1.934","false","40.0","42297.793",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.077","0.003","false","1.0","63990.07",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.077","0.005","false","2.0","64055.184",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.074","0.002","false","3.0","63975.363",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.072","0.002","false","4.0","63939.12",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.071","0.001","false","5.0","63986.625",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.069","0.0","false","6.0","63914.664",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.068","0.0","false","7.0","63840.613",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.067","0.0","false","8.0","63844.3",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.065","0.0","false","9.0","63827.016",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.064","-0.001","false","10.0","63791.984",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.063","-0.001","false","11.0","63616.984",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.062","0.0","false","12.0","63794.617",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.061","-0.001","false","13.0","63713.098",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.06","-0.001","false","14.0","63766.92",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.058","-0.001","false","15.0","63770.465",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.057","-0.001","false","16.0","63806.85",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.056","-0.001","false","17.0","63723.48",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.055","-0.001","false","18.0","63759.195",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.055","-0.001","false","19.0","63708.28",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.054","-0.001","false","20.0","63736.92",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.053","-0.001","false","21.0","63694.957",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.052","-0.001","false","22.0","63612.027",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.051","0.0","false","23.0","63701.867",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.051","0.0","false","24.0","63657.977",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.05","0.001","false","25.0","63686.695",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.051","0.002","false","26.0","63676.844",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.052","0.004","false","27.0","63724.066",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.056","0.009","false","28.0","63643.414",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.064","0.018","false","29.0","63622.125",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.08","0.035","false","30.0","63639.215",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.112","0.068","false","31.0","63622.53",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.173","0.13","false","32.0","63502.63",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.287","0.245","false","33.0","63440.63",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.485","0.444","false","34.0","63379.45",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","0.772","0.732","false","35.0","63067.43",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","1.068","1.03","false","36.0","62917.758",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","1.307","1.27","false","37.0","62552.926",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","1.525","1.489","false","38.0","62341.836",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","1.731","1.696","false","39.0","62088.984",
"20170727_Burnham_LoCal_Run2.eds","","A5","DWV","17","1.902","1.867","false","40.0","61959.965",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.087","0.014","false","1.0","46904.89",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.081","0.011","false","2.0","46349.07",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.074","0.007","false","3.0","46038.633",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.069","0.004","false","4.0","45713.742",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.065","0.002","false","5.0","45501.547",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.061","0.0","false","6.0","45437.98",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.058","0.0","false","7.0","45220.84",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.054","-0.001","false","8.0","45066.7",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.052","-0.001","false","9.0","45043.906",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.049","-0.002","false","10.0","44952.055",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.046","-0.002","false","11.0","44782.945",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.043","-0.003","false","12.0","44702.875",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.041","-0.002","false","13.0","44575.2",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.039","-0.002","false","14.0","44555.46",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.036","-0.002","false","15.0","44479.023",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.034","-0.002","false","16.0","44337.477",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.032","-0.002","false","17.0","44239.977",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.03","-0.002","false","18.0","44071.883",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.027","-0.002","false","19.0","44035.855",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.026","-0.001","false","20.0","44119.598",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.024","0.0","false","21.0","44017.74",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.022","0.001","false","22.0","43978.15",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.02","0.001","false","23.0","43700.35",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.021","0.004","false","24.0","43856.562",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.021","0.006","false","25.0","43703.973",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.024","0.012","false","26.0","43740.33",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.032","0.022","false","27.0","43611.906",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.047","0.04","false","28.0","43561.84",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.081","0.076","false","29.0","43554.45",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.143","0.141","false","30.0","43503.816",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.261","0.261","false","31.0","43345.812",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.461","0.464","false","32.0","43240.312",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.732","0.737","false","33.0","43096.79",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","0.99","0.998","false","34.0","43030.836",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","1.198","1.208","false","35.0","42862.56",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","1.384","1.396","false","36.0","42794.316",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","1.545","1.56","false","37.0","42567.414",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","1.678","1.695","false","38.0","42460.625",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","1.795","1.814","false","39.0","42309.27",
"20170727_Burnham_LoCal_Run2.eds","","A6","DWV","18","1.887","1.909","false","40.0","42214.676",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.124","0.006","false","1.0","58935.676",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.12","0.004","false","2.0","58548.004",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.117","0.003","false","3.0","58507.21",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.115","0.002","false","4.0","58410.555",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.112","0.001","false","5.0","58360.43",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.11","0.0","false","6.0","58346.008",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.108","0.0","false","7.0","58336.754",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.106","0.0","false","8.0","58181.227",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.105","0.0","false","9.0","58208.62",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.103","0.0","false","10.0","58408.08",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.101","-0.001","false","11.0","58235.13",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.099","-0.001","false","12.0","58186.266",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.098","-0.001","false","13.0","58174.914",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.096","-0.001","false","14.0","58231.324",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.094","-0.001","false","15.0","58139.996",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.093","-0.001","false","16.0","58137.47",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.091","-0.001","false","17.0","58180.832",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.09","-0.001","false","18.0","58080.562",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.089","-0.001","false","19.0","58134.47",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.087","0.0","false","20.0","58116.77",
"20170727_Burnham_LoCal_Run2.eds","","A7","DWV","19","0.086","0.0","false","21.0","58041.246",
