# Experiment File Name : 20170727_Burnham_LoCal_Run2.eds
# Created By :alexburn17@gmail.com
# Last Modified Date : 2017-09-19 01:36:52 PM
# Instrument Type : StepOnePlus System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"B2","13","DWV","1.344","Amp","UNKNOWN","31.282","30.973","0.436","12.826","15.971","4.448","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","26.0","false",
"B3","14","DWV","1.336","Amp","UNKNOWN","29.326","29.235","0.129","45.497","48.345","4.028","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","24.0","false",
"B4","16","DWV","1.269","Amp","UNKNOWN","31.596","31.274","0.455","10.467","13.169","3.822","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","26.0","false",
"B5","17","DWV","1.349","Amp","UNKNOWN","31.789","31.893","0.148","9.238","8.654","0.826","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","27.0","false",
"B6","18","DWV","1.34","Amp","UNKNOWN","29.148","29.511","0.514","51.063","41.486","13.543","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","24.0","false",
"B7","19","DWV","1.343","Amp","UNKNOWN","29.767","29.539","0.323","34.191","40.064","8.305","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","25.0","false",
"B8","20","DWV","1.359","Amp","UNKNOWN","22.119","22.056","0.089","4833.853","5038.854","289.916","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","17.0","false",
"B9","21","DWV","1.339","Amp","UNKNOWN","26.332","26.256","0.107","316.058","332.364","23.059","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","21.0","false",
"B10","22","DWV","1.349","Amp","UNKNOWN","30.452","30.378","0.105","21.939","23.046","1.565","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","25.0","false",
"B11","23","DWV","1.338","Amp","UNKNOWN","29.142","29.128","0.02","51.234","51.7","0.659","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","24.0","false",
"B12","G-Block","DWV","1.361","Amp","UNKNOWN","13.692","13.692","-","1131609.8","1131609.8","-","35.2228","0.993","-3.5567","91.05548","true","0.129","true","3.0","9.0","false",
"C1","12","BQCV","1.335","Amp","UNKNOWN","20.539","20.599","0.085","13967.575","13430.668","759.302","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","15.0","false",
"C2","13","BQCV","1.345","Amp","UNKNOWN","16.986","16.951","0.049","150438.66","154014.39","5056.841","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","12.0","false",
"C3","14","BQCV","1.336","Amp","UNKNOWN","16.178","16.184","0.008","258303.2","257297.36","1422.481","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","11.0","false",
"C4","16","BQCV","1.336","Amp","UNKNOWN","24.434","24.364","0.1","1031.592","1082.718","72.303","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","20.0","false",
"C5","17","BQCV","1.354","Amp","UNKNOWN","23.635","23.655","0.028","1760.781","1737.417","33.042","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","19.0","false",
"C6","18","BQCV","1.335","Amp","UNKNOWN","14.066","13.906","0.226","1061025.1","1187361.9","178667.1","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","9.0","false",
"C7","19","BQCV","1.333","Amp","UNKNOWN","13.211","13.185","0.037","1879124.5","1912355.5","46995.746","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","8.0","false",
"C8","20","BQCV","1.346","Amp","UNKNOWN","12.665","12.538","0.179","2708208.5","2958747.0","354314.72","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","8.0","false",
"C9","21","BQCV","1.354","Amp","UNKNOWN","18.449","18.377","0.102","56548.0","59406.543","4042.591","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","13.0","false",
"C10","22","BQCV","1.347","Amp","UNKNOWN","19.604","19.466","0.194","26115.979","28745.445","3718.628","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","15.0","false",
"C11","23","BQCV","1.357","Amp","UNKNOWN","14.667","14.746","0.112","709475.1","673953.8","50234.73","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","10.0","false",
"C12","No Sample","BQCV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","39.0","true",
"D1","12","BQCV","1.34","Amp","UNKNOWN","20.659","20.599","0.085","12893.761","13430.668","759.302","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","15.0","false",
"D2","13","BQCV","1.35","Amp","UNKNOWN","16.916","16.951","0.049","157590.11","154014.39","5056.841","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","12.0","false",
"D3","14","BQCV","1.341","Amp","UNKNOWN","16.189","16.184","0.008","256291.52","257297.36","1422.481","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","11.0","false",
"D4","16","BQCV","1.339","Amp","UNKNOWN","24.293","24.364","0.1","1133.844","1082.718","72.303","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","19.0","false",
"D5","17","BQCV","1.349","Amp","UNKNOWN","23.675","23.655","0.028","1714.053","1737.417","33.042","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","19.0","false",
"D6","18","BQCV","1.359","Amp","UNKNOWN","13.746","13.906","0.226","1313698.5","1187361.9","178667.1","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","9.0","false",
"D7","19","BQCV","1.338","Amp","UNKNOWN","13.159","13.185","0.037","1945586.5","1912355.5","46995.746","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","9.0","false",
"D8","20","BQCV","1.359","Amp","UNKNOWN","12.411","12.538","0.179","3209285.2","2958747.0","354314.72","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","8.0","false",
"D9","21","BQCV","1.342","Amp","UNKNOWN","18.305","18.377","0.102","62265.086","59406.543","4042.591","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","13.0","false",
"D10","22","BQCV","1.359","Amp","UNKNOWN","19.329","19.466","0.194","31374.912","28745.445","3718.628","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","14.0","false",
"D11","23","BQCV","1.36","Amp","UNKNOWN","14.825","14.746","0.112","638432.5","673953.8","50234.73","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","10.0","false",
"D12","G-Block","BQCV","1.37","Amp","UNKNOWN","13.966","13.966","-","1133898.5","1133898.5","-","34.8074","0.9981","-3.4422","95.21442","true","0.124","true","3.0","10.0","false",
"E1","12","IAPV","1.419","Amp","UNKNOWN","25.864","25.645","0.309","1105.125","1284.787","254.08","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","21.0","false",
"E2","13","IAPV","1.368","Amp","UNKNOWN","34.648","34.034","0.868","3.884","6.222","3.306","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","30.0","false",
"E3","14","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","39.0","true",
"E4","16","IAPV","1.317","Inconclusive","UNKNOWN","35.406","35.406","-","2.385","2.385","-","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","31.0","false",
"E5","17","IAPV","1.433","Amp","UNKNOWN","25.145","25.256","0.157","1754.087","1637.532","164.833","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","21.0","false",
"E6","18","IAPV","1.436","Amp","UNKNOWN","20.423","20.191","0.328","36592.477","42951.746","8993.362","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","16.0","false",
"E7","19","IAPV","1.432","Amp","UNKNOWN","33.120","32.712","0.576","10.38","13.957","5.059","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","29.0","false",
"E8","20","IAPV","1.442","Amp","UNKNOWN","27.247","27.307","0.084","453.878","437.121","23.697","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","23.0","false",
"E9","21","IAPV","1.438","Amp","UNKNOWN","25.642","25.789","0.207","1274.295","1164.721","154.961","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","21.0","false",
"E10","22","IAPV","1.441","Amp","UNKNOWN","33.746","34.571","1.167","6.94","4.67","3.21","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","29.0","false",
"E11","23","IAPV","1.441","Amp","UNKNOWN","19.251","19.448","0.279","77779.92","69054.44","12339.694","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","15.0","false",
"E12","No Sample","IAPV","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","39.0","true",
"F1","12","IAPV","1.413","Amp","UNKNOWN","25.426","25.645","0.309","1464.449","1284.787","254.08","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","21.0","false",
"F2","13","IAPV","1.421","Amp","UNKNOWN","33.420","34.034","0.868","8.559","6.222","3.306","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","29.0","false",
"F3","14","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","39.0","true",
"F4","16","IAPV","0.0","No Amp","UNKNOWN","Undetermined","-","-","0.0","-","-","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","39.0","true",
"F5","17","IAPV","1.426","Amp","UNKNOWN","25.367","25.256","0.157","1520.978","1637.532","164.833","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","21.0","false",
"F6","18","IAPV","1.408","Amp","UNKNOWN","19.959","20.191","0.328","49311.01","42951.746","8993.362","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","16.0","false",
"F7","19","IAPV","1.408","Amp","UNKNOWN","32.305","32.712","0.576","17.534","13.957","5.059","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","28.0","false",
"F8","20","IAPV","1.427","Amp","UNKNOWN","27.366","27.307","0.084","420.364","437.121","23.697","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","23.0","false",
"F9","21","IAPV","1.436","Amp","UNKNOWN","25.935","25.789","0.207","1055.147","1164.721","154.961","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","21.0","false",
"F10","22","IAPV","1.331","Inconclusive","UNKNOWN","35.396","34.571","1.167","2.4","4.67","3.21","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","31.0","false",
"F11","23","IAPV","1.435","Amp","UNKNOWN","19.646","19.448","0.279","60328.957","69054.44","12339.694","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","15.0","false",
"F12","G-Block","IAPV","1.442","Amp","UNKNOWN","12.958","12.958","-","4453724.0","4453724.0","-","36.7574","0.9983","-3.5795","90.26926","true","0.087","true","3.0","9.0","false",
"G1","12","ACTIN","1.438","Amp","UNKNOWN","16.668","16.705","0.052","356519.03","348228.8","11724.159","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","11.0","false",
"G2","13","ACTIN","1.432","Amp","UNKNOWN","19.675","19.749","0.105","51650.047","49296.56","3328.333","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","14.0","false",
"G3","14","ACTIN","1.436","Amp","UNKNOWN","17.391","17.473","0.117","224084.33","212808.78","15946.031","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"G4","16","ACTIN","1.449","Amp","UNKNOWN","19.411","19.407","0.005","61217.43","61347.67","184.189","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","13.0","false",
"G5","17","ACTIN","1.459","Amp","UNKNOWN","18.098","18.044","0.076","142264.38","147353.34","7196.882","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"G6","18","ACTIN","1.464","Amp","UNKNOWN","18.206","18.516","0.438","132687.6","110926.086","30775.414","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"G7","19","ACTIN","1.462","Amp","UNKNOWN","17.751","17.813","0.088","177788.72","170933.88","9694.224","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"G8","20","ACTIN","1.472","Amp","UNKNOWN","17.940","18.029","0.127","157507.98","148917.55","12148.723","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"G9","21","ACTIN","1.456","Amp","UNKNOWN","17.733","17.745","0.017","179814.75","178470.55","1900.986","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"G10","22","ACTIN","1.446","Amp","UNKNOWN","18.523","18.548","0.036","108289.32","106534.08","2482.283","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","13.0","false",
"G11","23","ACTIN","1.455","Amp","UNKNOWN","18.230","18.489","0.366","130671.59","112185.78","26142.887","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"G12","No Sample","ACTIN","0.0","No Amp","NTC","Undetermined","-","-","-","-","-","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","39.0","true",
"H1","12","ACTIN","1.442","Amp","UNKNOWN","16.742","16.705","0.052","339938.56","348228.8","11724.159","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","11.0","false",
"H2","13","ACTIN","1.452","Amp","UNKNOWN","19.824","19.749","0.105","46943.074","49296.56","3328.333","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","14.0","false",
"H3","14","ACTIN","1.447","Amp","UNKNOWN","17.556","17.473","0.117","201533.23","212808.78","15946.031","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"H4","16","ACTIN","1.445","Amp","UNKNOWN","19.404","19.407","0.005","61477.914","61347.67","184.189","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","13.0","false",
"H5","17","ACTIN","1.459","Amp","UNKNOWN","17.990","18.044","0.076","152442.3","147353.34","7196.882","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"H6","18","ACTIN","1.444","Amp","UNKNOWN","18.825","18.516","0.438","89164.58","110926.086","30775.414","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","13.0","false",
"H7","19","ACTIN","1.452","Amp","UNKNOWN","17.876","17.813","0.088","164079.02","170933.88","9694.224","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"H8","20","ACTIN","1.46","Amp","UNKNOWN","18.119","18.029","0.127","140327.1","148917.55","12148.723","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"H9","21","ACTIN","1.454","Amp","UNKNOWN","17.757","17.745","0.017","177126.34","178470.55","1900.986","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","12.0","false",
"H10","22","ACTIN","1.451","Amp","UNKNOWN","18.574","18.548","0.036","104778.84","106534.08","2482.283","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","13.0","false",
"H11","23","ACTIN","1.451","Amp","UNKNOWN","18.748","18.489","0.366","93699.97","112185.78","26142.887","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","13.0","false",
"H12","G-Block","ACTIN","1.456","Amp","UNKNOWN","14.931","14.931","-","1088451.2","1088451.2","-","36.5667","0.9988","-3.584","90.11565","true","0.27","true","3.0","9.0","false",

